gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,-0.43991649313097614,1,1,1.3286586944031769,1,1,1.1396041321949948,1.8254229801264736,0,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False
1,-0.43991649313097614,0,0,-1.1960038562387048,1,0,-1.5009913010689746,-0.9803353233126202,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,-0.43991649313097614,0,0,-1.2774445836787656,1,1,-0.6351950639824246,-0.987266555324074,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.43991649313097614,0,1,-0.0965540357978854,1,0,-0.00869759491979612,-0.15538627002581593,0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
1,-0.43991649313097614,1,1,-0.7073594915983407,1,1,0.1574821050968162,-0.5344187059133176,0,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True
0,-0.43991649313097614,1,1,-0.9924020376385531,1,1,0.12590796209365976,-0.7582710110985227,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1,-0.43991649313097614,0,0,-1.0331224013585834,1,0,1.0049985751815391,-0.7180301322549542,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,-0.43991649313097614,1,1,1.5322605130033284,1,1,1.4420511862252297,2.4937570935366358,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
1,-0.43991649313097614,1,1,1.2064976032430856,1,0,0.7091987091519689,1.2950071393518667,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,-0.43991649313097614,1,1,-1.0738427650786138,1,0,-1.4976677070686424,-0.9573121545611983,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,-0.43991649313097614,1,1,-0.748079855318371,1,1,0.5363718211346925,-0.49848225459278583,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,-0.43991649313097614,0,0,-0.4223169455581282,1,1,0.6443886261454905,-0.20306608258868378,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,-0.43991649313097614,1,1,-0.4223169455581282,1,0,-1.4827115340671475,-0.8220427604013584,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,-0.43991649313097614,1,1,-0.6666391278783103,1,0,-0.017006579920626735,-0.5553448458714653,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
1,-0.43991649313097614,0,0,-0.9109613101984924,1,0,-1.2982520670487077,-0.8963438016451608,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,-0.43991649313097614,0,1,-0.7888002190384014,1,1,-0.29120308494803704,-0.6698867659588362,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.43991649313097614,1,0,-0.5037576729981889,1,0,0.5862257311396761,-0.30442983225937326,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.43991649313097614,0,0,-1.2367242199587352,1,1,0.16412929309748078,-0.9477320440740296,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.43991649313097614,0,0,0.8400143297628127,1,1,0.30372024111143525,0.7400670986895993,0,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
0,-0.43991649313097614,1,1,-0.8702409464784621,1,0,-1.4677553610656522,-0.9041579931485196,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,-0.43991649313097614,1,0,1.4915401492832983,1,0,-1.491020519067978,-0.40548454610789586,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,-0.43991649313097614,0,0,-1.1552834925186746,1,1,0.20401242110146783,-0.8868961350817778,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,-0.43991649313097614,1,0,1.6137012404433893,1,1,0.8072447321617703,1.753792891345684,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,2.273158691738958,1,0,1.0436161483629645,0,1,-0.6468276429835875,0.1630309967424102,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
0,-0.43991649313097614,1,1,-0.6666391278783103,1,0,-1.4744025490663168,-0.8655285153776776,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,-0.43991649313097614,1,0,0.43281069256250915,1,1,0.6477122201458225,0.5550870851355102,0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
0,-0.43991649313097614,1,0,-1.2367242199587352,1,1,1.3174164112127704,-0.9002288234095427,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
1,-0.43991649313097614,1,0,-0.748079855318371,1,0,0.5712695581381809,-0.4857014159474615,0,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,-0.43991649313097614,1,0,0.8400143297628127,1,1,1.0000131841810405,1.2000669199847858,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False
0,-0.43991649313097614,0,0,-0.015113308357824713,1,0,-1.4694171580658184,-0.718449538013609,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,-0.43991649313097614,1,0,0.06632741908223598,1,0,-1.33148800705203,-0.6629776079346799,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,2.273158691738958,0,0,-0.7073594915983407,1,1,0.32200000811326246,-0.5016167607890484,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,2.273158691738958,0,0,-1.0331224013585834,1,0,0.3884718881199074,-0.7850909056651358,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-0.43991649313097614,1,1,-0.7073594915983407,1,1,1.3489905542159264,-0.3190428118504003,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
1,-0.43991649313097614,1,0,1.1657772395230555,1,1,-1.4694171580658184,-0.4546874637942998,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,-0.43991649313097614,0,0,-1.2774445836787656,0,0,-1.156999322034587,-0.9941977873355281,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,-0.6468276429835875,-0.9874210732351574,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,-0.43991649313097614,0,0,-0.9924020376385531,1,0,0.6560212051466532,-0.7148735520713938,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,-0.43991649313097614,1,1,0.025607055362205634,1,0,0.3319707901142591,0.07566215501841456,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False
0,-0.43991649313097614,0,0,-0.7888002190384014,1,1,0.4815325201292102,-0.5166491461387304,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,-0.43991649313097614,1,0,-1.2774445836787656,0,1,-1.328164413051698,-0.9964714080271831,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.43991649313097614,0,0,-0.5037576729981889,1,1,-0.4307940329619915,-0.5554110678333581,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,-0.43991649313097614,0,0,-1.1960038562387048,0,0,-1.1420431490330922,-0.9711525445968086,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,-0.43991649313097614,0,0,-0.7888002190384014,1,0,-1.4993295040688086,-0.8993458639176377,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,-0.43991649313097614,1,0,0.3106496014024181,1,0,-0.27126152094604356,0.042904357868740424,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.43991649313097614,1,1,0.43281069256250915,1,1,0.2372483611047903,0.3935496460914977,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
1,-0.43991649313097614,1,0,-1.0738427650786138,1,1,0.8720548151682491,-0.7729943606260379,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
0,-0.43991649313097614,1,1,1.4915401492832983,1,0,-1.4960059100684764,-0.4002088631437637,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,-0.43991649313097614,1,1,1.6137012404433893,1,0,1.4935668932303794,2.581501193044691,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False
1,-0.43991649313097614,1,1,1.0843365120829946,1,0,-1.5109620830699715,-0.48086721272928185,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,-0.43991649313097614,1,0,-0.5037576729981889,1,1,1.0565142821866886,-0.1678801468362711,0,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
1,-0.43991649313097614,1,1,-0.3408762181180675,1,1,-1.3514295710540236,-0.748094902954318,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,-0.43991649313097614,0,0,1.0843365120829946,1,1,1.5484061942358611,1.8709174679468772,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,-0.43991649313097614,1,1,1.6137012404433893,1,1,1.5783185402388515,2.542805493311956,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,-0.43991649313097614,0,1,-1.2774445836787656,1,0,-1.462769970065154,-0.9982594009982908,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,-0.43991649313097614,1,0,-0.21871512695797646,1,1,1.2343265612044643,0.17625331513368708,0,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False
0,-0.43991649313097614,0,0,-0.748079855318371,1,1,0.5081212721318681,-0.5163621843038613,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
1,-0.43991649313097614,1,1,1.5729808767233588,1,0,1.3556377422165908,2.2619581529242865,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False
1,-0.43991649313097614,0,1,-0.7888002190384014,1,1,0.4499583771260538,-0.5509521223992381,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,-0.43991649313097614,0,0,0.47353105628253944,1,0,0.13587874409465642,0.2988963885592859,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.43991649313097614,0,0,0.025607055362205634,1,1,0.5047976781315361,0.1778867901937112,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
1,-0.43991649313097614,1,1,1.6137012404433893,0,1,-0.3094828519498643,0.8376120485577997,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0.50313588113137,-0.9721458740252016,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,-0.43991649313097614,0,0,-0.5444780367182193,1,1,1.3905354792200795,-0.15339961116902975,1,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
1,-0.43991649313097614,1,0,1.2879383306831464,1,1,1.2526063282062914,1.930230271815593,0,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
